tab	samples
sample	site	height	geologic_classes	geologic_types	lithologies	analysts	azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	dip	citations	method_codes
BD4-7	BD4	0					  -36.9	    0.0	    0.0	   90.0	  -80.0	This study	SO-CMD-NORTH
BD4-8	BD4	0					  -34.3	    0.0	    0.0	   90.0	  -74.0	This study	SO-CMD-NORTH
BD5-1	BD5	0					  -57.5	    0.0	    0.0	   90.0	  -63.0	This study	SO-CMD-NORTH
BD5-2	BD5	0					  -51.6	    0.0	    0.0	   90.0	  -51.0	This study	SO-CMD-NORTH
BD5-3	BD5	0					  -65.6	    0.0	    0.0	   90.0	  -57.0	This study	SO-CMD-NORTH
BD5-4	BD5	0					  -66.1	    0.0	    0.0	   90.0	  -59.0	This study	SO-CMD-NORTH
BD5-5	BD5	0					  -74.7	    0.0	    0.0	   90.0	  -84.0	This study	SO-CMD-NORTH
BD5-6	BD5	0					  -69.8	    0.0	    0.0	   90.0	  -59.0	This study	SO-CMD-NORTH
BD5-7	BD5	0					  -67.3	    0.0	    0.0	   90.0	  -60.0	This study	SO-CMD-NORTH
BD5-8	BD5	0					  -86.5	    0.0	    0.0	   90.0	  -76.0	This study	SO-CMD-NORTH
BD6-1	BD6	0					  -46.9	    0.0	    0.0	   90.0	  -82.0	This study	SO-CMD-NORTH
BD6-2	BD6	0					  -42.9	    0.0	    0.0	   90.0	  -87.0	This study	SO-CMD-NORTH
BD6-3	BD6	0					  -47.9	    0.0	    0.0	   90.0	  -91.0	This study	SO-CMD-NORTH
BD6-4	BD6	0					  -44.9	    0.0	    0.0	   90.0	  -87.0	This study	SO-CMD-NORTH
BD6-5	BD6	0					  -35.9	    0.0	    0.0	   90.0	  -68.0	This study	SO-CMD-NORTH
BD6-6	BD6	0					  -43.9	    0.0	    0.0	   90.0	  -62.0	This study	SO-CMD-NORTH
BD6-7	BD6	0					  264.1	    0.0	    0.0	   90.0	  -50.0	This study	SO-CMD-NORTH
BD6-8	BD6	0					  255.1	    0.0	    0.0	   90.0	  -46.0	This study	SO-CMD-NORTH
BD6-9	BD6	0					  255.1	    0.0	    0.0	   90.0	  -43.0	This study	SO-CMD-NORTH
BD7-1	BD7	0					  -60.9	    0.0	    0.0	   90.0	  -87.0	This study	SO-CMD-NORTH
BD7-2	BD7	0					  -58.9	    0.0	    0.0	   90.0	  -89.0	This study	SO-CMD-NORTH
BD7-3	BD7	0					  -68.9	    0.0	    0.0	   90.0	  -88.0	This study	SO-CMD-NORTH
BD7-4	BD7	0					  -65.9	    0.0	    0.0	   90.0	  -90.0	This study	SO-CMD-NORTH
BD7-5	BD7	0					  -64.9	    0.0	    0.0	   90.0	  -90.0	This study	SO-CMD-NORTH
BD7-6	BD7	0					  -64.9	    0.0	    0.0	   90.0	  -90.0	This study	SO-CMD-NORTH
BD7-7	BD7	0					  -71.2	    0.0	    0.0	   90.0	  -67.0	This study	SO-CMD-NORTH
BD8-1	BD8	0					  -30.4	    0.0	    0.0	   90.0	  -56.0	This study	SO-CMD-NORTH
BD8-2	BD8	0					  -32.9	    0.0	    0.0	   90.0	  -61.0	This study	SO-CMD-NORTH
BD8-3	BD8	0					  -50.3	    0.0	    0.0	   90.0	  -63.0	This study	SO-CMD-NORTH
BD8-4	BD8	0					  -41.1	    0.0	    0.0	   90.0	  -19.0	This study	SO-CMD-NORTH
BD8-5	BD8	0					  -44.4	    0.0	    0.0	   90.0	  -38.0	This study	SO-CMD-NORTH
BD8-6	BD8	0					  -56.1	    0.0	    0.0	   90.0	  -66.0	This study	SO-CMD-NORTH
BD8-7	BD8	0					  -48.8	    0.0	    0.0	   90.0	  -58.0	This study	SO-CMD-NORTH
BD8-8	BD8	0					  -52.8	    0.0	    0.0	   90.0	  -55.0	This study	SO-CMD-NORTH
BD8-9	BD8	0					  -52.7	    0.0	    0.0	   90.0	  -48.0	This study	SO-CMD-NORTH
BD8-10	BD8	0					  -52.0	    0.0	    0.0	   90.0	  -33.0	This study	SO-CMD-NORTH
BD9-1	BD9	0					   13.7	    0.0	    0.0	   90.0	  -46.0	This study	SO-CMD-NORTH
BD9-2	BD9	0					   20.6	    0.0	    0.0	   90.0	  -41.0	This study	SO-CMD-NORTH
BD9-3	BD9	0					    5.6	    0.0	    0.0	   90.0	  -37.0	This study	SO-CMD-NORTH
BD9-4	BD9	0					   -8.5	    0.0	    0.0	   90.0	  -46.0	This study	SO-CMD-NORTH
BD9-5	BD9	0					  -55.9	    0.0	    0.0	   90.0	  -72.0	This study	SO-CMD-NORTH
BD9-6	BD9	0					  -69.5	    0.0	    0.0	   90.0	  -72.0	This study	SO-CMD-NORTH
BD9-7	BD9	0					  -75.2	    0.0	    0.0	   90.0	  -70.0	This study	SO-CMD-NORTH
BD9-8	BD9	0					  -78.2	    0.0	    0.0	   90.0	  -51.0	This study	SO-CMD-NORTH
BD10-1	BD10	0					    4.2	    0.0	    0.0	   90.0	  -37.0	This study	SO-CMD-NORTH
BD10-2	BD10	0					   10.2	    0.0	    0.0	   90.0	  -46.0	This study	SO-CMD-NORTH
BD10-3	BD10	0					   27.0	    0.0	    0.0	   90.0	  -52.0	This study	SO-CMD-NORTH
BD10-4	BD10	0					    2.2	    0.0	    0.0	   90.0	  -70.0	This study	SO-CMD-NORTH
BD10-5	BD10	0					  -37.2	    0.0	    0.0	   90.0	  -46.0	This study	SO-CMD-NORTH
BD10-6	BD10	0					  -59.6	    0.0	    0.0	   90.0	  -12.0	This study	SO-CMD-NORTH
BD10-7	BD10	0					   -3.9	    0.0	    0.0	   90.0	  -79.0	This study	SO-CMD-NORTH
BD10-8	BD10	0					    0.3	    0.0	    0.0	   90.0	  -80.0	This study	SO-CMD-NORTH
BD10-9	BD10	0					   18.2	    0.0	    0.0	   90.0	  -70.0	This study	SO-CMD-NORTH
BD10-10	BD10	0					   27.2	    0.0	    0.0	   90.0	  -72.0	This study	SO-CMD-NORTH
BD11-1	BD11	0					  -49.7	    0.0	    0.0	   90.0	  -84.0	This study	SO-CMD-NORTH
BD11-2	BD11	0					  -49.7	    0.0	    0.0	   90.0	  -74.0	This study	SO-CMD-NORTH
BD11-3	BD11	0					  -10.7	    0.0	    0.0	   90.0	  -78.0	This study	SO-CMD-NORTH
BD11-4	BD11	0					  -10.7	    0.0	    0.0	   90.0	  -72.0	This study	SO-CMD-NORTH
BD11-5	BD11	0					  -64.7	    0.0	    0.0	   90.0	  -75.0	This study	SO-CMD-NORTH
BD11-6	BD11	0					  -64.7	    0.0	    0.0	   90.0	  -78.0	This study	SO-CMD-NORTH
BD11-7	BD11	0					  -63.7	    0.0	    0.0	   90.0	  -72.0	This study	SO-CMD-NORTH
BD11-8	BD11	0					  -67.7	    0.0	    0.0	   90.0	  -66.0	This study	SO-CMD-NORTH
BD12-1	BD12	0					  154.4	    0.0	    0.0	   90.0	  -25.0	This study	SO-CMD-NORTH
BD12-2	BD12	0					  150.4	    0.0	    0.0	   90.0	  -29.0	This study	SO-CMD-NORTH
BD12-3	BD12	0					  144.4	    0.0	    0.0	   90.0	  -24.0	This study	SO-CMD-NORTH
BD12-4	BD12	0					  135.4	    0.0	    0.0	   90.0	  -24.0	This study	SO-CMD-NORTH
BD12-5	BD12	0					  122.4	    0.0	    0.0	   90.0	  -26.0	This study	SO-CMD-NORTH
BD12-6	BD12	0					   63.4	    0.0	    0.0	   90.0	  -19.0	This study	SO-CMD-NORTH
BD12-7	BD12	0					  127.6	    0.0	    0.0	   90.0	  -81.0	This study	SO-CMD-NORTH
BD12-8	BD12	0					  137.4	    0.0	    0.0	   90.0	  -66.0	This study	SO-CMD-NORTH
BD13-1	BD13	0					  -80.2	    0.0	    0.0	   90.0	  -83.0	This study	SO-CMD-NORTH
BD13-2	BD13	0					  -82.1	    0.0	    0.0	   90.0	  -78.0	This study	SO-CMD-NORTH
BD13-3	BD13	0					  -80.5	    0.0	    0.0	   90.0	  -81.0	This study	SO-CMD-NORTH
BD13-4	BD13	0					  -79.7	    0.0	    0.0	   90.0	  -90.0	This study	SO-CMD-NORTH
BD13-5	BD13	0					  -84.5	    0.0	    0.0	   90.0	  -92.0	This study	SO-CMD-NORTH
BD13-6	BD13	0					  -76.3	    0.0	    0.0	   90.0	  -82.0	This study	SO-CMD-NORTH
BD13-7	BD13	0					  -87.1	    0.0	    0.0	   90.0	  -89.0	This study	SO-CMD-NORTH
BD13-8	BD13	0					  -74.2	    0.0	    0.0	   90.0	  -79.0	This study	SO-CMD-NORTH
BD14-1	BD14	0					  268.7	    0.0	    0.0	   90.0	  -67.0	This study	SO-CMD-NORTH
BD14-2	BD14	0					  236.7	    0.0	    0.0	   90.0	  -72.0	This study	SO-CMD-NORTH
BD14-3	BD14	0					  -26.3	    0.0	    0.0	   90.0	  -78.0	This study	SO-CMD-NORTH
BD14-4	BD14	0					  -52.3	    0.0	    0.0	   90.0	  -85.0	This study	SO-CMD-NORTH
BD14-5	BD14	0					  252.2	    0.0	    0.0	   90.0	  -47.0	This study	SO-CMD-NORTH
BD14-6	BD14	0					  251.5	    0.0	    0.0	   90.0	  -50.0	This study	SO-CMD-NORTH
BD14-7	BD14	0					  -89.2	    0.0	    0.0	   90.0	  -65.0	This study	SO-CMD-NORTH
BD14-8	BD14	0					  220.7	    0.0	    0.0	   90.0	  -52.0	This study	SO-CMD-NORTH
BD15-1	BD15	0					  249.7	    0.0	    0.0	   90.0	  -81.0	This study	SO-CMD-NORTH
BD15-2	BD15	0					  242.7	    0.0	    0.0	   90.0	  -85.0	This study	SO-CMD-NORTH
BD15-3	BD15	0					  244.7	    0.0	    0.0	   90.0	  -63.0	This study	SO-CMD-NORTH
BD15-4	BD15	0					  206.7	    0.0	    0.0	   90.0	  -72.0	This study	SO-CMD-NORTH
BD15-5	BD15	0					  204.7	    0.0	    0.0	   90.0	  -72.0	This study	SO-CMD-NORTH
BD15-6	BD15	0					  206.7	    0.0	    0.0	   90.0	  -70.0	This study	SO-CMD-NORTH
BD15-7	BD15	0					  204.7	    0.0	    0.0	   90.0	  -70.0	This study	SO-CMD-NORTH
BD15-8	BD15	0					  205.7	    0.0	    0.0	   90.0	  -73.0	This study	SO-CMD-NORTH
BD16-1	BD16	0					   -9.2	    0.0	    0.0	   90.0	  -78.0	This study	SO-CMD-NORTH
BD16-2	BD16	0					    6.8	    0.0	    0.0	   90.0	  -78.0	This study	SO-CMD-NORTH
BD16-3	BD16	0					  193.8	    0.0	    0.0	   90.0	  -14.0	This study	SO-CMD-NORTH
BD16-4	BD16	0					  180.8	    0.0	    0.0	   90.0	  -11.0	This study	SO-CMD-NORTH
BD16-5	BD16	0					  -38.2	    0.0	    0.0	   90.0	  -20.0	This study	SO-CMD-NORTH
BD16-6	BD16	0					  -31.2	    0.0	    0.0	   90.0	  -20.0	This study	SO-CMD-NORTH
BD16-7	BD16	0					  135.8	    0.0	    0.0	   90.0	  -68.0	This study	SO-CMD-NORTH
BD16-8	BD16	0					  137.8	    0.0	    0.0	   90.0	  -68.0	This study	SO-CMD-NORTH
BD17-1	BD17	0					  108.2	    0.0	    0.0	   90.0	  -74.0	This study	SO-CMD-NORTH
BD17-2	BD17	0					  106.2	    0.0	    0.0	   90.0	  -74.0	This study	SO-CMD-NORTH
BD17-3	BD17	0					  125.2	    0.0	    0.0	   90.0	  -66.0	This study	SO-CMD-NORTH
BD17-4	BD17	0					  123.2	    0.0	    0.0	   90.0	  -67.0	This study	SO-CMD-NORTH
BD17-5	BD17	0					  126.2	    0.0	    0.0	   90.0	  -60.0	This study	SO-CMD-NORTH
BD17-6	BD17	0					  126.2	    0.0	    0.0	   90.0	  -61.0	This study	SO-CMD-NORTH
BD17-7	BD17	0					  116.2	    0.0	    0.0	   90.0	  -60.0	This study	SO-CMD-NORTH
BD17-8	BD17	0					  118.2	    0.0	    0.0	   90.0	  -64.0	This study	SO-CMD-NORTH
